session_id,user_id,listing_id,seller_id,session_date,device,country,page_views,session_dur_sec,bounced
SS004926,U02552,LST02028,SEL0459,2023-08-27,Android,PL,7,399,1
SS004927,U00700,LST01108,SEL0313,2023-08-23,iOS,DE,9,624,0
SS004928,U02171,LST01733,SEL0200,2023-06-27,Android,DE,5,227,0
SS004929,U04056,LST00967,SEL0457,2023-07-28,Android,DE,8,306,0
SS004930,U02551,LST01335,SEL0199,2023-08-16,iOS,SK,3,110,1
SS004931,U00101,LST00154,SEL0265,2023-07-28,iOS,PL,4,380,0
SS004932,U03999,LST00049,SEL0023,2023-07-09,Android,PL,9,162,0
SS004933,U00461,LST02170,SEL0419,2023-06-27,iOS,DE,5,555,0
SS004934,U02468,LST02013,SEL0377,2023-07-20,iOS,SK,2,72,0
SS004935,U04570,LST02727,SEL0435,2023-06-14,Android,RO,3,722,0
SS004936,U00591,LST00610,SEL0417,2023-06-22,Android,DE,9,874,0
SS004937,U02865,LST00540,SEL0087,2023-07-25,Android,SK,11,15,0
SS004938,U03894,LST01589,SEL0405,2023-07-29,Android,RO,10,838,0
SS004939,U01926,LST02488,SEL0368,2023-08-12,Android,PL,7,16,1
SS004940,U01281,LST00558,SEL0010,2023-08-18,iOS,SK,3,231,1
SS004941,U01028,LST01357,SEL0146,2023-08-12,iOS,PL,7,219,0
SS004942,U03242,LST01378,SEL0113,2023-07-04,Android,SK,9,656,0
SS004943,U04547,LST00667,SEL0377,2023-06-09,Android,SK,6,711,1
SS004944,U01467,LST00451,SEL0456,2023-08-22,Android,RO,5,535,1
SS004945,U03434,LST00534,SEL0279,2023-08-27,iOS,DE,11,809,1
SS004946,U04001,LST01734,SEL0167,2023-08-17,iOS,PL,11,558,0
SS004947,U01708,LST01926,SEL0386,2023-07-02,Android,SK,12,720,1
SS004948,U00920,LST01473,SEL0421,2023-07-07,Android,CZ,2,323,0
SS004949,U02117,LST00303,SEL0445,2023-06-22,Android,CZ,6,169,1
SS004950,U03344,LST00192,SEL0167,2023-06-06,Android,DE,7,168,0
SS004951,U04081,LST00858,SEL0466,2023-07-20,iOS,DE,8,525,1
SS004952,U04943,LST02937,SEL0247,2023-07-29,iOS,DE,1,225,1
SS004953,U04600,LST01086,SEL0484,2023-06-08,Android,RO,6,407,1
SS004954,U02701,LST02150,SEL0046,2023-07-20,iOS,DE,7,217,0
SS004955,U01695,LST00141,SEL0197,2023-07-15,iOS,SK,10,760,1
SS004956,U04080,LST00125,SEL0167,2023-07-10,iOS,DE,8,306,0
SS004957,U00177,LST00861,SEL0294,2023-07-31,iOS,PL,1,142,0
SS004958,U02908,LST02583,SEL0079,2023-08-14,Android,PL,6,454,1
SS004959,U03178,LST02839,SEL0344,2023-07-01,Android,SK,9,844,1
SS004960,U04329,LST00585,SEL0390,2023-08-16,Android,RO,2,560,1
SS004961,U04719,LST01336,SEL0309,2023-06-15,Android,CZ,8,543,0
SS004962,U03956,LST01874,SEL0154,2023-08-24,iOS,DE,5,805,0
SS004963,U02355,LST00585,SEL0390,2023-07-24,Android,DE,10,881,1
SS004964,U00252,LST02688,SEL0420,2023-08-14,Android,DE,2,114,0
SS004965,U01142,LST01513,SEL0369,2023-08-14,iOS,DE,2,870,0
SS004966,U01739,LST02083,SEL0288,2023-06-16,iOS,DE,9,268,0
SS004967,U00535,LST02261,SEL0078,2023-08-23,iOS,DE,12,439,1
SS004968,U03217,LST02233,SEL0076,2023-07-17,iOS,PL,1,866,0
SS004969,U00533,LST01619,SEL0078,2023-06-27,iOS,DE,4,131,0
SS004970,U01290,LST01722,SEL0064,2023-07-17,iOS,DE,11,412,1
SS004971,U00473,LST02359,SEL0012,2023-07-29,iOS,DE,5,12,0
SS004972,U00534,LST00320,SEL0077,2023-07-08,Android,PL,1,48,0
SS004973,U04886,LST02722,SEL0409,2023-08-15,iOS,CZ,6,230,1
SS004974,U01051,LST02057,SEL0321,2023-06-25,iOS,CZ,8,766,0
SS004975,U00794,LST02376,SEL0148,2023-07-17,Android,DE,3,70,0
SS004976,U03471,LST00866,SEL0277,2023-07-19,iOS,DE,2,67,0
SS004977,U02397,LST00444,SEL0204,2023-06-18,Android,DE,10,497,0
SS004978,U03054,LST01193,SEL0155,2023-07-25,Android,DE,7,270,0
SS004979,U01535,LST00608,SEL0336,2023-06-09,iOS,CZ,9,162,0
SS004980,U01431,LST01256,SEL0329,2023-08-29,Android,DE,6,94,0
SS004981,U02648,LST00510,SEL0303,2023-06-03,Android,PL,6,735,1
SS004982,U04668,LST01378,SEL0113,2023-06-26,Android,PL,1,315,1
SS004983,U02581,LST01036,SEL0414,2023-06-08,iOS,SK,4,640,1
SS004984,U04910,LST00131,SEL0481,2023-07-05,Android,DE,8,426,0
SS004985,U03988,LST02836,SEL0092,2023-08-03,Android,DE,11,526,0
SS004986,U02026,LST01144,SEL0350,2023-06-20,Android,PL,7,243,1
SS004987,U04314,LST00426,SEL0344,2023-08-25,Android,PL,9,119,1
SS004988,U00736,LST02283,SEL0193,2023-07-29,Android,CZ,7,235,1
SS004989,U04640,LST00712,SEL0362,2023-07-21,Android,DE,4,705,0
SS004990,U02253,LST02364,SEL0376,2023-08-21,Android,PL,4,856,0
SS004991,U04118,LST01022,SEL0049,2023-07-25,iOS,SK,10,536,0
SS004992,U02468,LST00058,SEL0452,2023-08-27,Android,RO,2,718,0
SS004993,U03866,LST00175,SEL0500,2023-08-26,Android,DE,5,137,0
SS004994,U00562,LST00524,SEL0445,2023-06-06,iOS,RO,1,438,0
SS004995,U04019,LST01893,SEL0443,2023-06-25,Android,CZ,11,294,0
SS004996,U02257,LST00956,SEL0358,2023-07-04,Android,DE,5,634,1
SS004997,U02574,LST02364,SEL0376,2023-07-02,Android,CZ,12,414,0
SS004998,U00677,LST01596,SEL0075,2023-07-10,iOS,PL,5,509,1
SS004999,U01469,LST01551,SEL0116,2023-06-21,Android,PL,6,727,0
SS005000,U02022,LST01983,SEL0472,2023-08-05,iOS,PL,12,174,0
SS005001,U03800,LST01063,SEL0375,2023-06-08,Android,SK,7,821,0
SS005002,U03300,LST02794,SEL0170,2023-07-16,iOS,DE,3,458,1
SS005003,U00327,LST02573,SEL0194,2023-07-09,Android,DE,1,540,0
SS005004,U02857,LST00216,SEL0078,2023-08-27,iOS,SK,2,808,1
SS005005,U03028,LST01669,SEL0035,2023-08-13,iOS,CZ,11,136,0
SS005006,U04063,LST02102,SEL0204,2023-08-23,Android,DE,8,530,0
SS005007,U00015,LST01537,SEL0207,2023-07-04,Android,CZ,1,839,0
SS005008,U00055,LST00004,SEL0077,2023-08-14,Android,DE,9,16,0
SS005009,U01663,LST00441,SEL0460,2023-08-22,Android,PL,8,853,1
SS005010,U04379,LST00172,SEL0296,2023-07-19,Android,DE,11,698,0
SS005011,U01580,LST02764,SEL0189,2023-07-06,Android,DE,12,408,1
SS005012,U00761,LST00782,SEL0360,2023-06-23,Android,PL,12,615,1
SS005013,U04345,LST01750,SEL0108,2023-07-05,Android,PL,1,169,0
SS005014,U04072,LST01894,SEL0241,2023-08-14,Android,DE,9,767,0
SS005015,U02302,LST00671,SEL0123,2023-07-16,iOS,RO,9,864,0
SS005016,U01638,LST01285,SEL0269,2023-08-13,iOS,CZ,9,13,0
SS005017,U04946,LST02984,SEL0481,2023-08-28,Android,DE,11,606,0
SS005018,U02275,LST02232,SEL0426,2023-07-04,iOS,DE,3,383,1
SS005019,U03590,LST01949,SEL0188,2023-08-16,Android,DE,8,447,1
SS005020,U04139,LST01832,SEL0053,2023-06-05,Android,RO,7,51,0
SS005021,U01596,LST02796,SEL0259,2023-07-28,iOS,DE,11,710,1
SS005022,U01668,LST02920,SEL0204,2023-06-26,Android,DE,7,218,0
SS005023,U03988,LST02104,SEL0115,2023-07-22,iOS,PL,5,218,1
SS005024,U02766,LST00500,SEL0088,2023-06-20,iOS,PL,2,876,0
SS005025,U01765,LST01859,SEL0168,2023-06-15,iOS,SK,6,282,0
SS005026,U03359,LST00546,SEL0490,2023-06-14,iOS,PL,9,108,1
SS005027,U03206,LST02885,SEL0155,2023-07-03,Android,RO,1,303,1
SS005028,U01760,LST02900,SEL0347,2023-07-18,Android,CZ,2,241,0
SS005029,U04407,LST01712,SEL0420,2023-06-16,Android,DE,10,776,0
SS005030,U00796,LST01982,SEL0434,2023-07-21,iOS,CZ,5,700,0
SS005031,U03179,LST00232,SEL0182,2023-06-14,iOS,PL,5,667,0
SS005032,U02512,LST00983,SEL0463,2023-08-10,iOS,DE,8,200,0
SS005033,U04789,LST01050,SEL0313,2023-07-19,iOS,PL,1,641,0
SS005034,U03570,LST01765,SEL0112,2023-07-10,Android,PL,5,738,0
SS005035,U04677,LST01102,SEL0165,2023-06-06,Android,DE,1,197,0
SS005036,U02437,LST01747,SEL0486,2023-08-05,Android,DE,8,586,1
SS005037,U02041,LST02019,SEL0150,2023-06-29,Android,PL,5,83,0
SS005038,U04021,LST01106,SEL0384,2023-07-31,Android,DE,8,706,0
SS005039,U01085,LST01580,SEL0417,2023-08-23,Android,DE,2,695,0
SS005040,U04364,LST00891,SEL0381,2023-06-24,iOS,DE,6,620,0
SS005041,U01441,LST01426,SEL0490,2023-08-29,iOS,DE,8,724,1
SS005042,U04827,LST01088,SEL0281,2023-06-24,Android,DE,10,617,1
SS005043,U04901,LST02448,SEL0361,2023-06-04,Android,DE,8,740,0
SS005044,U01109,LST02103,SEL0117,2023-08-16,iOS,DE,12,852,1
SS005045,U03484,LST01916,SEL0210,2023-08-10,iOS,CZ,2,364,1
SS005046,U02058,LST02046,SEL0427,2023-07-28,iOS,PL,2,821,0
SS005047,U04947,LST01111,SEL0169,2023-07-20,iOS,DE,12,631,1
SS005048,U01395,LST00036,SEL0216,2023-07-01,Android,RO,11,223,0
SS005049,U00956,LST01643,SEL0345,2023-07-29,Android,PL,1,867,0
SS005050,U00901,LST01382,SEL0024,2023-06-14,Android,DE,10,207,1
SS005051,U02853,LST02953,SEL0363,2023-07-01,iOS,CZ,10,623,1
SS005052,U00871,LST01075,SEL0022,2023-06-27,Android,PL,9,708,0
SS005053,U04040,LST00498,SEL0050,2023-08-02,iOS,PL,3,334,1
SS005054,U04299,LST01550,SEL0466,2023-06-06,iOS,DE,5,140,1
SS005055,U00215,LST00364,SEL0273,2023-07-07,iOS,PL,2,207,1
SS005056,U00256,LST00725,SEL0358,2023-08-29,iOS,DE,2,878,0
SS005057,U04726,LST02322,SEL0124,2023-07-03,iOS,SK,10,891,0
SS005058,U01894,LST02011,SEL0329,2023-08-10,Android,PL,10,554,0
SS005059,U01359,LST01075,SEL0022,2023-06-16,Android,DE,3,790,0
SS005060,U00069,LST01591,SEL0484,2023-07-27,Android,CZ,4,333,0
SS005061,U00867,LST01918,SEL0340,2023-06-23,Android,DE,11,318,0
SS005062,U00418,LST02746,SEL0149,2023-07-23,Android,DE,11,666,0
SS005063,U04739,LST01943,SEL0418,2023-07-02,Android,DE,6,446,1
SS005064,U00999,LST00292,SEL0484,2023-06-01,Android,PL,6,820,0
SS005065,U01092,LST02494,SEL0165,2023-07-23,iOS,PL,11,684,0
SS005066,U00355,LST02713,SEL0243,2023-06-06,Android,PL,6,614,1
SS005067,U00056,LST02175,SEL0003,2023-07-30,Android,RO,10,349,0
SS005068,U03193,LST01017,SEL0410,2023-07-20,iOS,DE,5,790,0
SS005069,U03788,LST00480,SEL0477,2023-07-23,iOS,PL,8,341,1
SS005070,U01630,LST02080,SEL0164,2023-06-09,Android,CZ,11,293,0
SS005071,U00912,LST00369,SEL0052,2023-06-07,Android,DE,2,361,1
SS005072,U02789,LST00511,SEL0176,2023-08-21,Android,CZ,10,182,0
SS005073,U00041,LST02519,SEL0280,2023-07-08,Android,CZ,5,556,0
SS005074,U01992,LST00752,SEL0425,2023-07-24,Android,CZ,7,874,1
SS005075,U01240,LST01075,SEL0022,2023-08-17,iOS,DE,10,691,1
SS005076,U04466,LST02237,SEL0277,2023-06-03,Android,RO,1,851,0
SS005077,U04701,LST01629,SEL0413,2023-08-14,Android,RO,3,57,0
SS005078,U02919,LST00820,SEL0114,2023-06-19,Android,PL,4,45,0
SS005079,U00197,LST01794,SEL0340,2023-06-17,Android,RO,6,208,1
SS005080,U00026,LST00508,SEL0301,2023-07-20,Android,SK,4,169,1
SS005081,U00153,LST01220,SEL0314,2023-06-28,Android,RO,11,643,0
SS005082,U04425,LST00024,SEL0161,2023-08-26,iOS,RO,6,728,1
SS005083,U03126,LST02972,SEL0277,2023-07-05,Android,DE,9,589,0
SS005084,U04429,LST02602,SEL0179,2023-07-20,iOS,CZ,11,212,0
SS005085,U02456,LST02089,SEL0455,2023-08-10,Android,CZ,11,545,0
SS005086,U00457,LST00716,SEL0467,2023-06-23,iOS,PL,9,114,0
SS005087,U01778,LST00222,SEL0179,2023-08-03,Android,RO,6,236,0
SS005088,U02495,LST02354,SEL0158,2023-06-20,iOS,CZ,9,846,0
SS005089,U03333,LST00682,SEL0249,2023-07-16,iOS,RO,9,111,0
SS005090,U00807,LST01334,SEL0468,2023-08-02,iOS,SK,3,440,0
SS005091,U02833,LST00386,SEL0169,2023-07-26,Android,DE,3,362,0
SS005092,U02380,LST02060,SEL0366,2023-07-20,Android,DE,7,59,0
SS005093,U02064,LST01015,SEL0409,2023-08-28,iOS,CZ,10,213,1
SS005094,U03944,LST01309,SEL0295,2023-07-01,Android,PL,11,830,1
SS005095,U00088,LST02689,SEL0450,2023-08-21,Android,SK,2,80,0
SS005096,U02474,LST02752,SEL0238,2023-07-08,Android,SK,11,466,1
SS005097,U00195,LST02503,SEL0177,2023-06-20,Android,PL,10,278,0
SS005098,U04698,LST00539,SEL0142,2023-07-20,Android,PL,7,181,0
SS005099,U04746,LST02608,SEL0498,2023-06-27,iOS,DE,12,19,1
SS005100,U00569,LST00714,SEL0118,2023-07-01,Android,PL,9,396,0
SS005101,U00308,LST00891,SEL0381,2023-08-26,iOS,DE,3,461,0
SS005102,U00357,LST00746,SEL0298,2023-06-11,Android,PL,7,777,0
SS005103,U03284,LST00576,SEL0189,2023-06-15,Android,CZ,10,726,0
SS005104,U04521,LST00407,SEL0163,2023-06-07,Android,RO,8,95,0
SS005105,U02843,LST02470,SEL0050,2023-06-22,Android,DE,7,122,0
SS005106,U01101,LST00690,SEL0341,2023-07-16,Android,PL,10,305,1
SS005107,U04020,LST02357,SEL0301,2023-06-26,Android,PL,2,213,0
SS005108,U04790,LST01014,SEL0375,2023-07-11,iOS,DE,6,304,0
SS005109,U03661,LST00519,SEL0237,2023-08-18,Android,PL,7,568,0
SS005110,U00321,LST02554,SEL0024,2023-08-21,Android,DE,12,131,1
SS005111,U02992,LST01904,SEL0007,2023-08-12,iOS,DE,5,871,0
SS005112,U01331,LST01878,SEL0304,2023-08-04,Android,DE,9,543,0
SS005113,U02375,LST02341,SEL0469,2023-07-03,Android,DE,4,821,0
SS005114,U04947,LST01555,SEL0003,2023-08-29,iOS,SK,2,406,0
SS005115,U01849,LST02053,SEL0387,2023-07-21,Android,DE,10,831,1
SS005116,U01660,LST02702,SEL0354,2023-08-08,iOS,PL,3,196,0
SS005117,U02219,LST00379,SEL0486,2023-08-24,Android,DE,12,661,0
SS005118,U00960,LST00440,SEL0314,2023-06-10,Android,PL,1,11,1
SS005119,U04995,LST02046,SEL0427,2023-07-17,Android,DE,6,353,1
SS005120,U04239,LST01677,SEL0154,2023-07-25,iOS,DE,1,395,0
SS005121,U00580,LST00934,SEL0286,2023-07-13,Android,PL,10,136,1
SS005122,U01815,LST00903,SEL0086,2023-06-12,Android,PL,2,115,0
SS005123,U02277,LST01787,SEL0118,2023-07-20,Android,DE,12,316,1
SS005124,U04031,LST02985,SEL0415,2023-08-02,Android,PL,10,795,0
SS005125,U03412,LST00275,SEL0337,2023-06-24,iOS,PL,8,593,0
SS005126,U02848,LST00043,SEL0328,2023-08-24,Android,DE,3,857,0
SS005127,U01191,LST00769,SEL0324,2023-07-28,Android,RO,7,101,1
SS005128,U03570,LST01105,SEL0074,2023-08-08,iOS,DE,12,784,0
SS005129,U04929,LST00499,SEL0133,2023-06-04,iOS,DE,12,84,0
SS005130,U03145,LST02695,SEL0066,2023-07-19,iOS,DE,10,650,0
SS005131,U01460,LST02109,SEL0150,2023-07-13,iOS,DE,8,731,0
SS005132,U00149,LST00397,SEL0313,2023-06-05,Android,DE,1,150,1
SS005133,U01600,LST00482,SEL0216,2023-06-30,Android,RO,7,695,0
SS005134,U01359,LST01461,SEL0081,2023-07-23,Android,DE,3,47,0
SS005135,U02222,LST00022,SEL0396,2023-06-14,Android,PL,6,813,0
SS005136,U02565,LST01197,SEL0495,2023-06-06,Android,DE,6,19,0
SS005137,U04116,LST00786,SEL0289,2023-08-17,Android,PL,1,495,0
SS005138,U03492,LST01143,SEL0372,2023-08-07,iOS,SK,2,790,0
SS005139,U02104,LST01160,SEL0121,2023-08-04,Android,DE,9,701,0
SS005140,U01120,LST01348,SEL0451,2023-08-07,iOS,DE,8,79,0
SS005141,U03330,LST01903,SEL0225,2023-07-09,iOS,DE,3,884,1
SS005142,U02633,LST01495,SEL0078,2023-07-02,Android,DE,7,705,1
SS005143,U02499,LST02297,SEL0284,2023-06-30,Android,DE,11,433,1
SS005144,U03159,LST01402,SEL0417,2023-07-21,iOS,DE,9,316,1
SS005145,U03447,LST01197,SEL0495,2023-06-29,Android,RO,5,767,0
SS005146,U00570,LST01365,SEL0392,2023-06-17,Android,CZ,4,327,1
SS005147,U01370,LST01638,SEL0431,2023-07-21,Android,PL,8,876,1
SS005148,U03939,LST00078,SEL0473,2023-06-29,iOS,CZ,8,332,0
SS005149,U01662,LST01659,SEL0224,2023-07-26,Android,SK,8,431,0
SS005150,U00053,LST02113,SEL0483,2023-08-17,Android,RO,7,452,0
SS005151,U00752,LST00146,SEL0118,2023-08-11,iOS,PL,5,143,0
SS005152,U03489,LST02927,SEL0399,2023-07-06,Android,DE,2,581,0
SS005153,U03338,LST00857,SEL0110,2023-06-01,Android,DE,10,778,0
SS005154,U03369,LST02426,SEL0352,2023-07-14,iOS,DE,3,748,0
SS005155,U03781,LST01613,SEL0412,2023-07-15,iOS,DE,11,227,1
SS005156,U01417,LST00192,SEL0167,2023-07-23,iOS,PL,3,706,1
SS005157,U00031,LST00649,SEL0418,2023-06-10,Android,SK,5,186,0
SS005158,U03329,LST00344,SEL0473,2023-06-28,Android,PL,10,36,1
SS005159,U01177,LST00528,SEL0203,2023-07-09,iOS,DE,8,224,0
SS005160,U03642,LST01268,SEL0147,2023-07-25,Android,CZ,5,532,0
SS005161,U01213,LST01779,SEL0300,2023-08-24,iOS,PL,7,172,0
SS005162,U04904,LST02412,SEL0436,2023-08-28,iOS,DE,10,51,1
SS005163,U03804,LST00661,SEL0390,2023-08-02,Android,SK,10,501,1
SS005164,U02986,LST00918,SEL0016,2023-08-25,Android,CZ,7,830,1
SS005165,U00968,LST00957,SEL0159,2023-07-27,iOS,PL,3,317,1
SS005166,U02362,LST01868,SEL0487,2023-07-30,iOS,PL,10,800,0
SS005167,U01343,LST00858,SEL0466,2023-06-17,iOS,DE,10,289,0
SS005168,U01650,LST01422,SEL0013,2023-07-17,iOS,PL,9,71,0
SS005169,U01757,LST00302,SEL0460,2023-06-14,Android,DE,4,720,1
SS005170,U04776,LST00542,SEL0313,2023-08-22,iOS,PL,3,308,0
SS005171,U02469,LST01502,SEL0038,2023-08-05,iOS,DE,8,664,0
SS005172,U04098,LST00123,SEL0246,2023-08-01,Android,SK,10,672,0
SS005173,U01935,LST00275,SEL0337,2023-07-15,Android,PL,12,374,0
SS005174,U00707,LST01491,SEL0100,2023-08-09,Android,DE,2,237,0
SS005175,U00212,LST02326,SEL0283,2023-07-11,iOS,RO,3,650,1
SS005176,U03585,LST00002,SEL0094,2023-06-27,Android,RO,6,97,0
SS005177,U01998,LST01551,SEL0116,2023-07-31,iOS,PL,10,562,1
SS005178,U02915,LST02229,SEL0037,2023-08-01,Android,RO,5,330,0
SS005179,U01427,LST01291,SEL0123,2023-06-04,Android,DE,7,744,1
SS005180,U04069,LST01943,SEL0418,2023-08-28,Android,CZ,12,209,0
SS005181,U02663,LST02094,SEL0369,2023-08-11,Android,CZ,6,427,0
SS005182,U04425,LST00393,SEL0020,2023-07-17,Android,CZ,11,739,0
SS005183,U00039,LST02767,SEL0418,2023-08-18,Android,PL,2,79,1
SS005184,U01155,LST02287,SEL0046,2023-06-17,Android,DE,3,496,0
SS005185,U04287,LST02334,SEL0479,2023-07-08,Android,DE,4,886,0
SS005186,U01913,LST01616,SEL0253,2023-06-04,iOS,DE,2,30,1
SS005187,U00408,LST00817,SEL0253,2023-07-14,Android,CZ,3,728,0
SS005188,U03605,LST00631,SEL0206,2023-06-07,Android,SK,3,83,0
SS005189,U04595,LST02531,SEL0372,2023-07-13,Android,RO,2,527,0
SS005190,U01257,LST00511,SEL0176,2023-08-12,Android,RO,7,207,0
SS005191,U01772,LST02910,SEL0215,2023-08-29,Android,DE,3,463,1
SS005192,U02683,LST00750,SEL0220,2023-07-12,iOS,RO,9,478,0
SS005193,U00513,LST00881,SEL0480,2023-07-18,Android,CZ,8,416,0
SS005194,U01706,LST00964,SEL0320,2023-06-10,iOS,DE,11,545,0
SS005195,U04531,LST00699,SEL0135,2023-07-31,Android,CZ,2,109,1
SS005196,U01728,LST00305,SEL0335,2023-06-30,Android,DE,10,568,0
SS005197,U04019,LST02543,SEL0049,2023-06-04,Android,PL,1,46,0
SS005198,U00630,LST02295,SEL0324,2023-07-27,Android,DE,4,409,0
SS005199,U03364,LST02459,SEL0489,2023-06-04,Android,PL,11,772,0
SS005200,U01176,LST00197,SEL0185,2023-07-24,Android,SK,7,303,1
SS005201,U00689,LST01803,SEL0499,2023-06-21,iOS,DE,8,627,0
SS005202,U02335,LST02573,SEL0194,2023-07-07,Android,CZ,11,301,0
SS005203,U03735,LST02244,SEL0408,2023-08-21,iOS,CZ,5,299,0
SS005204,U02903,LST02953,SEL0363,2023-07-05,iOS,DE,6,382,0
SS005205,U03825,LST02442,SEL0262,2023-08-18,Android,PL,9,616,1
SS005206,U03792,LST00630,SEL0284,2023-07-28,Android,DE,2,144,0
SS005207,U00473,LST01619,SEL0078,2023-07-14,Android,DE,1,192,0
SS005208,U02893,LST01593,SEL0319,2023-06-21,Android,CZ,3,361,1
SS005209,U01669,LST01590,SEL0112,2023-07-08,Android,RO,8,110,0
SS005210,U03867,LST02939,SEL0279,2023-06-05,iOS,PL,10,189,1
SS005211,U02486,LST03000,SEL0460,2023-08-11,Android,RO,12,16,0
SS005212,U04719,LST01611,SEL0212,2023-07-20,Android,RO,7,871,0
SS005213,U01204,LST00887,SEL0095,2023-06-17,Android,DE,11,28,0
SS005214,U01959,LST02896,SEL0353,2023-07-18,Android,PL,4,367,0
SS005215,U04515,LST00582,SEL0272,2023-07-03,iOS,DE,12,292,1
SS005216,U04799,LST02982,SEL0290,2023-07-31,Android,CZ,7,620,0
SS005217,U01329,LST00306,SEL0290,2023-07-02,iOS,CZ,3,589,0
SS005218,U00788,LST01092,SEL0234,2023-08-16,Android,PL,5,299,0
SS005219,U03952,LST00695,SEL0298,2023-06-09,Android,DE,2,831,0
SS005220,U04621,LST02523,SEL0017,2023-07-02,iOS,DE,8,112,1
SS005221,U02203,LST01073,SEL0171,2023-06-16,iOS,RO,8,424,0
SS005222,U00125,LST02634,SEL0033,2023-08-26,iOS,DE,8,83,1
SS005223,U03435,LST01090,SEL0375,2023-06-27,iOS,DE,10,262,0
SS005224,U00545,LST00226,SEL0223,2023-07-15,Android,CZ,2,445,0
SS005225,U01581,LST02691,SEL0409,2023-06-19,Android,PL,11,192,0
SS005226,U01633,LST00165,SEL0377,2023-06-01,iOS,DE,5,855,0
SS005227,U00582,LST02049,SEL0405,2023-06-23,iOS,DE,9,17,1
SS005228,U02677,LST00369,SEL0052,2023-08-13,iOS,RO,7,261,1
SS005229,U04169,LST02982,SEL0290,2023-08-15,Android,CZ,4,324,0
SS005230,U01573,LST00010,SEL0039,2023-07-27,iOS,CZ,8,689,0
SS005231,U02655,LST02086,SEL0062,2023-08-14,Android,CZ,3,644,1
SS005232,U04293,LST02011,SEL0329,2023-06-25,Android,SK,9,78,0
SS005233,U00776,LST01749,SEL0310,2023-08-08,Android,CZ,12,707,0
SS005234,U03523,LST00063,SEL0301,2023-06-12,iOS,DE,1,808,0
SS005235,U04459,LST01093,SEL0112,2023-06-14,iOS,DE,5,675,0
SS005236,U01300,LST00631,SEL0206,2023-07-05,Android,CZ,1,772,0
SS005237,U04614,LST01668,SEL0140,2023-07-16,iOS,SK,4,107,1
SS005238,U03485,LST00928,SEL0483,2023-08-03,iOS,CZ,2,348,0
SS005239,U04612,LST02107,SEL0471,2023-07-03,Android,DE,10,554,1
SS005240,U03961,LST01910,SEL0474,2023-06-09,Android,DE,9,867,1
SS005241,U02873,LST00964,SEL0320,2023-08-28,Android,RO,4,404,1
SS005242,U02061,LST02820,SEL0167,2023-08-01,Android,DE,4,457,1
SS005243,U00358,LST01757,SEL0267,2023-08-13,Android,RO,10,158,0
SS005244,U03116,LST00240,SEL0180,2023-08-11,iOS,DE,9,157,1
SS005245,U00209,LST02763,SEL0201,2023-08-04,Android,DE,7,845,1
SS005246,U02552,LST01751,SEL0470,2023-07-26,iOS,PL,5,683,0
SS005247,U03777,LST00741,SEL0357,2023-06-28,Android,PL,6,694,0
SS005248,U02834,LST01053,SEL0099,2023-08-02,Android,DE,4,762,1
SS005249,U01682,LST00425,SEL0223,2023-08-23,Android,PL,11,199,1
SS005250,U03741,LST01111,SEL0169,2023-07-11,iOS,RO,5,153,0
SS005251,U00020,LST01367,SEL0494,2023-08-01,Android,PL,8,208,0
SS005252,U03268,LST02777,SEL0242,2023-06-10,iOS,DE,3,251,0
SS005253,U01840,LST02466,SEL0300,2023-08-13,Android,SK,3,817,0
SS005254,U00783,LST01010,SEL0118,2023-08-23,Android,CZ,4,347,1
SS005255,U00406,LST00337,SEL0254,2023-06-12,Android,PL,4,244,1
SS005256,U04087,LST01175,SEL0078,2023-08-05,Android,CZ,3,312,0
SS005257,U03527,LST02098,SEL0252,2023-07-25,Android,DE,8,351,0
SS005258,U02910,LST01315,SEL0436,2023-08-12,Android,DE,7,249,1
SS005259,U01358,LST01960,SEL0370,2023-06-15,iOS,DE,4,527,0
SS005260,U04290,LST00793,SEL0435,2023-08-13,iOS,PL,7,688,0
SS005261,U04027,LST02883,SEL0426,2023-06-04,Android,CZ,9,286,1
SS005262,U02991,LST02146,SEL0321,2023-06-02,iOS,PL,12,589,1
SS005263,U03676,LST00245,SEL0379,2023-07-12,Android,DE,12,79,1
SS005264,U00481,LST02572,SEL0348,2023-07-17,Android,DE,3,825,0
SS005265,U01617,LST01039,SEL0354,2023-08-21,Android,DE,6,538,1
SS005266,U00019,LST00584,SEL0175,2023-06-22,iOS,PL,3,313,0
SS005267,U03768,LST01141,SEL0122,2023-06-25,Android,PL,6,726,0
SS005268,U02198,LST00813,SEL0259,2023-07-27,Android,DE,2,54,0
SS005269,U03877,LST00648,SEL0048,2023-06-28,Android,RO,1,843,0
SS005270,U02658,LST01717,SEL0296,2023-08-03,Android,DE,3,157,1
SS005271,U03032,LST00903,SEL0086,2023-07-06,iOS,PL,3,16,0
SS005272,U00877,LST01949,SEL0188,2023-06-06,Android,DE,11,595,0
SS005273,U01129,LST02390,SEL0363,2023-07-05,iOS,SK,8,49,0
SS005274,U03697,LST00174,SEL0330,2023-06-30,iOS,PL,9,401,0
SS005275,U04297,LST02213,SEL0431,2023-07-25,iOS,RO,9,232,0
SS005276,U04710,LST00018,SEL0167,2023-06-11,iOS,PL,8,827,1
SS005277,U00053,LST01241,SEL0493,2023-06-27,Android,DE,7,803,1
SS005278,U00861,LST02921,SEL0142,2023-08-02,Android,PL,11,111,1
