transaction_id,session_id,seller_id,listing_id,user_id,txn_date,country,device,quantity,unit_price_eur,gmv_eur,is_returned,category
TXN001309,SS012806,SEL0359,LST01799,U00657,2023-06-01,PL,Android,2,42.04,84.08,0,Home & Garden
TXN001310,SS012846,SEL0047,LST02024,U01513,2023-06-12,PL,Android,4,484.88,1939.52,0,Beauty
TXN001311,SS015372,SEL0415,LST01936,U04101,2023-08-20,SK,Android,2,303.03,606.06,0,Sports
TXN001312,SS006133,SEL0467,LST00210,U04119,2023-07-27,PL,iOS,2,212.16,424.32,0,Fashion
TXN001313,SS003998,SEL0020,LST01656,U02352,2023-08-19,DE,iOS,1,91.61,91.61,0,Sports
TXN001314,SS010306,SEL0366,LST02092,U04105,2023-07-24,DE,iOS,3,452.79,1358.37,0,Beauty
TXN001315,SS003067,SEL0486,LST02513,U01799,2023-08-13,DE,iOS,3,93.49,280.47,1,Electronics
TXN001316,SS019292,SEL0111,LST02755,U01204,2023-08-29,DE,Android,2,173.77,347.54,0,Home & Garden
TXN001317,SS006638,SEL0480,LST00415,U02591,2023-07-31,CZ,Android,3,293.71,881.13,1,Fashion
TXN001318,SS004404,SEL0127,LST01634,U03544,2023-06-03,PL,iOS,3,27.07,81.21,0,Beauty
TXN001319,SS013709,SEL0180,LST01051,U01347,2023-07-18,DE,Android,1,135.74,135.74,0,Sports
TXN001320,SS013474,SEL0484,LST00350,U00505,2023-06-28,PL,Android,4,224.33,897.32,0,Sports
TXN001321,SS013105,SEL0259,LST01780,U04070,2023-07-26,DE,iOS,1,202.77,202.77,0,Beauty
TXN001322,SS012215,SEL0258,LST02598,U00838,2023-06-04,PL,iOS,3,468.51,1405.53,0,Sports
TXN001323,SS019928,SEL0176,LST00999,U04459,2023-06-04,DE,iOS,4,391.76,1567.04,0,Sports
TXN001324,SS008604,SEL0174,LST02457,U02981,2023-06-09,DE,Android,4,198.15,792.6,0,Sports
TXN001325,SS003416,SEL0494,LST00590,U04979,2023-06-05,DE,iOS,1,298.94,298.94,0,Beauty
TXN001326,SS015890,SEL0444,LST01168,U03040,2023-08-11,PL,Android,1,242.41,242.41,0,Sports
TXN001327,SS017534,SEL0255,LST01300,U03987,2023-07-05,DE,Android,2,175.04,350.08,1,Beauty
TXN001328,SS015930,SEL0136,LST02508,U03216,2023-08-05,PL,Android,3,121.7,365.1,0,Beauty
TXN001329,SS012889,SEL0091,LST00470,U01045,2023-08-18,CZ,Android,4,32.25,129.0,0,Fashion
TXN001330,SS003206,SEL0018,LST02035,U03870,2023-06-13,DE,iOS,1,170.99,170.99,0,Sports
TXN001331,SS011612,SEL0364,LST02736,U04342,2023-08-01,SK,Android,4,222.64,890.56,0,Electronics
TXN001332,SS012227,SEL0281,LST00917,U00924,2023-06-25,DE,iOS,1,236.72,236.72,0,Beauty
TXN001333,SS016534,SEL0050,LST02600,U04775,2023-08-16,CZ,Android,1,383.06,383.06,0,Beauty
TXN001334,SS013903,SEL0284,LST02297,U04370,2023-06-03,DE,iOS,2,173.57,347.14,0,Electronics
TXN001335,SS012278,SEL0481,LST02984,U01542,2023-07-23,PL,Android,2,269.73,539.46,1,Sports
TXN001336,SS006713,SEL0391,LST02298,U04778,2023-06-09,PL,Android,2,423.62,847.24,0,Beauty
TXN001337,SS015891,SEL0076,LST01137,U03765,2023-08-02,DE,iOS,2,159.53,319.06,0,Fashion
TXN001338,SS016436,SEL0477,LST01671,U04712,2023-07-04,RO,iOS,3,326.36,979.08,0,Sports
TXN001339,SS003184,SEL0288,LST02664,U02542,2023-07-22,PL,Android,1,369.0,369.0,0,Beauty
TXN001340,SS011832,SEL0205,LST01083,U02812,2023-07-02,DE,Android,3,161.68,485.04,0,Home & Garden
TXN001341,SS000175,SEL0118,LST00277,U02916,2023-08-28,DE,Android,2,7.76,15.52,1,Electronics
TXN001342,SS017779,SEL0034,LST02031,U01176,2023-07-19,PL,Android,4,473.0,1892.0,1,Sports
TXN001343,SS018920,SEL0161,LST00731,U00306,2023-06-27,RO,iOS,4,10.31,41.24,0,Electronics
TXN001344,SS013018,SEL0410,LST00452,U01603,2023-08-28,PL,Android,1,72.16,72.16,0,Fashion
TXN001345,SS004872,SEL0268,LST00509,U03262,2023-08-18,CZ,iOS,1,298.89,298.89,1,Home & Garden
TXN001346,SS013558,SEL0052,LST01275,U04788,2023-08-27,PL,Android,4,443.53,1774.12,0,Fashion
TXN001347,SS008589,SEL0244,LST01198,U04789,2023-07-21,PL,iOS,3,83.57,250.71,0,Electronics
TXN001348,SS009249,SEL0364,LST01222,U01156,2023-07-19,PL,Android,4,170.48,681.92,0,Electronics
TXN001349,SS005752,SEL0461,LST01573,U02620,2023-06-02,CZ,iOS,3,300.56,901.68,0,Beauty
TXN001350,SS008936,SEL0131,LST01755,U03523,2023-08-29,PL,Android,4,109.93,439.72,0,Home & Garden
TXN001351,SS007994,SEL0172,LST02245,U03840,2023-07-30,PL,iOS,2,131.38,262.76,0,Fashion
TXN001352,SS002573,SEL0362,LST00314,U02044,2023-06-15,CZ,Android,1,377.69,377.69,0,Beauty
TXN001353,SS005242,SEL0167,LST02820,U02061,2023-08-01,DE,Android,4,380.81,1523.24,0,Sports
TXN001354,SS003179,SEL0141,LST02139,U03706,2023-08-06,DE,Android,2,104.36,208.72,0,Fashion
TXN001355,SS017273,SEL0008,LST01839,U02454,2023-06-20,SK,iOS,3,485.33,1455.99,0,Fashion
TXN001356,SS005783,SEL0247,LST02937,U02198,2023-06-28,DE,iOS,2,402.03,804.06,0,Electronics
TXN001357,SS008314,SEL0192,LST01687,U00729,2023-07-27,DE,Android,4,446.63,1786.52,0,Beauty
TXN001358,SS018575,SEL0459,LST02374,U01639,2023-07-12,DE,Android,2,145.36,290.72,0,Sports
TXN001359,SS008407,SEL0421,LST00536,U02632,2023-07-06,CZ,Android,4,190.73,762.92,0,Home & Garden
TXN001360,SS010626,SEL0288,LST02549,U00321,2023-08-04,PL,Android,2,279.49,558.98,0,Beauty
TXN001361,SS003452,SEL0045,LST00748,U00764,2023-07-28,PL,iOS,1,379.85,379.85,0,Fashion
TXN001362,SS002124,SEL0193,LST02697,U02113,2023-06-05,DE,Android,2,272.52,545.04,1,Home & Garden
TXN001363,SS012543,SEL0499,LST01803,U02313,2023-06-14,DE,Android,2,186.97,373.94,0,Home & Garden
TXN001364,SS002752,SEL0225,LST01409,U03635,2023-07-29,PL,Android,2,33.63,67.26,1,Fashion
TXN001365,SS006268,SEL0198,LST02274,U03939,2023-07-01,PL,Android,2,120.9,241.8,1,Fashion
TXN001366,SS003981,SEL0003,LST01758,U04813,2023-07-07,SK,iOS,2,48.93,97.86,0,Beauty
TXN001367,SS017172,SEL0072,LST00529,U01393,2023-07-26,SK,iOS,2,470.41,940.82,0,Home & Garden
TXN001368,SS004302,SEL0484,LST01214,U03096,2023-07-07,DE,iOS,3,427.19,1281.57,0,Sports
TXN001369,SS016712,SEL0275,LST00538,U03725,2023-07-02,DE,Android,3,281.97,845.91,1,Fashion
TXN001370,SS003288,SEL0026,LST01871,U02565,2023-06-20,PL,Android,3,176.35,529.05,0,Beauty
TXN001371,SS018612,SEL0110,LST00353,U00583,2023-08-29,DE,iOS,2,305.95,611.9,0,Beauty
TXN001372,SS019150,SEL0037,LST02078,U03632,2023-07-27,DE,iOS,2,318.12,636.24,0,Fashion
TXN001373,SS000875,SEL0336,LST02662,U04374,2023-06-24,PL,iOS,1,466.29,466.29,1,Fashion
TXN001374,SS012240,SEL0235,LST02742,U04159,2023-07-29,CZ,iOS,2,278.4,556.8,0,Sports
TXN001375,SS005551,SEL0285,LST01881,U02423,2023-07-25,CZ,Android,2,490.84,981.68,0,Electronics
TXN001376,SS007390,SEL0150,LST00791,U03687,2023-06-13,SK,iOS,2,400.76,801.52,0,Fashion
TXN001377,SS016487,SEL0476,LST00677,U01628,2023-08-27,PL,Android,1,475.31,475.31,0,Sports
TXN001378,SS014113,SEL0057,LST00899,U04577,2023-08-01,CZ,iOS,3,152.5,457.5,0,Home & Garden
TXN001379,SS013359,SEL0172,LST02067,U04566,2023-08-22,PL,iOS,1,395.2,395.2,0,Fashion
TXN001380,SS013084,SEL0085,LST02975,U01942,2023-06-19,DE,Android,1,462.24,462.24,0,Beauty
TXN001381,SS013668,SEL0112,LST02546,U04819,2023-06-02,CZ,Android,2,431.99,863.98,1,Home & Garden
TXN001382,SS014824,SEL0481,LST02440,U04651,2023-06-20,PL,iOS,1,137.83,137.83,1,Sports
TXN001383,SS005491,SEL0405,LST02227,U03806,2023-06-13,DE,iOS,2,387.85,775.7,0,Home & Garden
TXN001384,SS011515,SEL0490,LST01743,U04380,2023-07-14,DE,Android,3,133.86,401.58,0,Home & Garden
TXN001385,SS014856,SEL0344,LST02618,U02618,2023-06-20,PL,iOS,1,163.33,163.33,0,Home & Garden
TXN001386,SS017145,SEL0174,LST01466,U03705,2023-08-08,CZ,Android,4,288.9,1155.6,0,Sports
TXN001387,SS001689,SEL0467,LST00402,U01415,2023-06-05,DE,iOS,1,270.71,270.71,0,Fashion
TXN001388,SS012693,SEL0085,LST00160,U02941,2023-06-30,PL,Android,3,103.51,310.53,0,Beauty
TXN001389,SS019170,SEL0455,LST01938,U01504,2023-07-22,SK,iOS,2,213.31,426.62,1,Sports
TXN001390,SS004022,SEL0445,LST01952,U03929,2023-07-18,DE,iOS,3,410.13,1230.39,0,Fashion
TXN001391,SS015457,SEL0336,LST01977,U02628,2023-07-05,CZ,iOS,3,156.49,469.47,0,Fashion
TXN001392,SS007668,SEL0146,LST00163,U01622,2023-06-13,PL,iOS,3,331.31,993.93,0,Home & Garden
TXN001393,SS012955,SEL0144,LST02147,U01733,2023-08-01,DE,Android,2,76.51,153.02,0,Electronics
TXN001394,SS012602,SEL0072,LST00529,U01298,2023-08-14,DE,Android,1,470.41,470.41,0,Home & Garden
TXN001395,SS008753,SEL0453,LST02119,U04799,2023-08-18,DE,Android,1,310.3,310.3,0,Electronics
TXN001396,SS011554,SEL0226,LST00976,U02433,2023-08-12,DE,iOS,3,168.04,504.12,1,Home & Garden
TXN001397,SS006688,SEL0023,LST01235,U01436,2023-07-30,PL,Android,2,179.45,358.9,0,Sports
TXN001398,SS003684,SEL0062,LST02086,U00695,2023-08-24,SK,Android,2,470.74,941.48,0,Home & Garden
TXN001399,SS019513,SEL0308,LST01657,U03380,2023-07-20,DE,Android,4,252.43,1009.72,1,Electronics
TXN001400,SS001378,SEL0169,LST02191,U02017,2023-07-02,PL,Android,1,140.2,140.2,0,Home & Garden
TXN001401,SS004799,SEL0308,LST02770,U01340,2023-07-20,PL,Android,3,95.34,286.02,0,Electronics
TXN001402,SS018266,SEL0416,LST01029,U00705,2023-07-12,DE,iOS,4,250.27,1001.08,0,Fashion
TXN001403,SS012131,SEL0034,LST01324,U02394,2023-07-19,CZ,iOS,1,104.28,104.28,0,Sports
TXN001404,SS007025,SEL0124,LST00655,U01869,2023-07-18,SK,iOS,1,306.66,306.66,0,Electronics
TXN001405,SS004271,SEL0236,LST02492,U00452,2023-07-24,DE,Android,2,403.11,806.22,0,Electronics
TXN001406,SS009243,SEL0253,LST01616,U02557,2023-06-05,PL,Android,1,116.13,116.13,1,Electronics
TXN001407,SS000411,SEL0316,LST02687,U00841,2023-08-04,DE,iOS,2,252.73,505.46,0,Beauty
TXN001408,SS015344,SEL0366,LST02971,U02513,2023-07-25,DE,Android,1,7.45,7.45,0,Beauty
TXN001409,SS014029,SEL0246,LST01328,U04288,2023-08-10,DE,Android,4,264.13,1056.52,0,Sports
TXN001410,SS010183,SEL0344,LST00426,U03180,2023-08-08,DE,Android,4,376.56,1506.24,0,Home & Garden
TXN001411,SS009474,SEL0085,LST02537,U03326,2023-07-25,SK,Android,1,285.36,285.36,0,Beauty
TXN001412,SS003398,SEL0125,LST01775,U00649,2023-08-26,RO,Android,4,93.39,373.56,0,Electronics
TXN001413,SS013164,SEL0112,LST01765,U01946,2023-06-06,CZ,Android,1,183.05,183.05,0,Home & Garden
TXN001414,SS008692,SEL0180,LST00557,U01444,2023-06-02,SK,iOS,4,12.24,48.96,0,Sports
TXN001415,SS010316,SEL0165,LST01890,U01935,2023-06-03,PL,Android,2,447.96,895.92,0,Home & Garden
TXN001416,SS010045,SEL0316,LST01444,U02560,2023-07-16,PL,Android,3,277.34,832.02,0,Beauty
TXN001417,SS008673,SEL0290,LST02882,U01252,2023-06-27,PL,Android,2,427.49,854.98,1,Fashion
TXN001418,SS008701,SEL0079,LST02583,U02138,2023-06-08,CZ,Android,3,356.25,1068.75,0,Beauty
TXN001419,SS009414,SEL0213,LST01435,U00239,2023-07-29,DE,iOS,4,205.81,823.24,0,Beauty
TXN001420,SS019394,SEL0140,LST00015,U00149,2023-07-03,CZ,Android,4,433.68,1734.72,0,Home & Garden
TXN001421,SS012744,SEL0087,LST01103,U01598,2023-08-16,PL,Android,2,209.98,419.96,0,Sports
TXN001422,SS014000,SEL0364,LST02738,U02397,2023-08-20,DE,Android,4,426.76,1707.04,0,Electronics
TXN001423,SS011472,SEL0039,LST00481,U03171,2023-08-04,PL,iOS,4,119.95,479.8,0,Electronics
TXN001424,SS016914,SEL0264,LST01626,U02184,2023-08-09,PL,iOS,2,339.17,678.34,0,Electronics
TXN001425,SS010650,SEL0172,LST02067,U03312,2023-08-20,DE,Android,3,395.2,1185.6,1,Fashion
TXN001426,SS004890,SEL0471,LST01693,U03969,2023-06-30,DE,Android,4,60.78,243.12,0,Electronics
TXN001427,SS000315,SEL0427,LST02724,U04449,2023-07-22,DE,Android,4,428.23,1712.92,0,Sports
TXN001428,SS001313,SEL0100,LST02432,U04051,2023-06-08,PL,Android,4,185.28,741.12,0,Electronics
TXN001429,SS009679,SEL0139,LST01909,U01988,2023-07-28,DE,Android,2,68.16,136.32,0,Electronics
TXN001430,SS003767,SEL0146,LST02387,U00190,2023-06-20,CZ,Android,1,273.85,273.85,0,Home & Garden
TXN001431,SS013175,SEL0361,LST02305,U04116,2023-07-11,CZ,Android,1,269.06,269.06,0,Fashion
TXN001432,SS006961,SEL0004,LST02815,U01646,2023-06-26,PL,iOS,4,349.26,1397.04,0,Fashion
TXN001433,SS012884,SEL0372,LST01939,U04440,2023-08-15,DE,Android,1,79.05,79.05,0,Sports
TXN001434,SS008264,SEL0188,LST02312,U03887,2023-07-03,DE,Android,2,351.59,703.18,0,Sports
TXN001435,SS016068,SEL0261,LST00954,U01922,2023-07-29,SK,iOS,2,140.6,281.2,0,Home & Garden
TXN001436,SS015191,SEL0432,LST01684,U00291,2023-06-04,DE,iOS,3,156.79,470.37,0,Beauty
TXN001437,SS017284,SEL0270,LST02039,U01830,2023-06-30,DE,Android,3,428.14,1284.42,1,Fashion
TXN001438,SS003785,SEL0009,LST01586,U00080,2023-06-27,DE,iOS,2,253.06,506.12,1,Fashion
TXN001439,SS017456,SEL0280,LST02519,U00924,2023-07-01,PL,Android,4,24.67,98.68,0,Home & Garden
TXN001440,SS003434,SEL0451,LST01582,U01987,2023-06-15,PL,iOS,4,445.04,1780.16,0,Beauty
TXN001441,SS011504,SEL0490,LST01426,U02425,2023-07-16,PL,Android,4,216.52,866.08,0,Home & Garden
TXN001442,SS000197,SEL0061,LST02766,U04198,2023-07-13,RO,Android,3,33.22,99.66,0,Fashion
TXN001443,SS011328,SEL0131,LST01498,U01567,2023-06-18,SK,Android,1,125.16,125.16,0,Home & Garden
TXN001444,SS019766,SEL0459,LST02028,U03815,2023-07-30,DE,Android,3,193.27,579.81,0,Sports
TXN001445,SS013106,SEL0389,LST00378,U03845,2023-08-15,DE,Android,2,445.49,890.98,0,Fashion
TXN001446,SS014485,SEL0075,LST01596,U04980,2023-07-20,PL,iOS,2,461.87,923.74,0,Sports
TXN001447,SS007180,SEL0266,LST01447,U04700,2023-07-05,DE,Android,4,328.64,1314.56,0,Electronics
TXN001448,SS010360,SEL0325,LST01151,U00614,2023-07-15,DE,Android,2,499.52,999.04,0,Home & Garden
TXN001449,SS010259,SEL0218,LST02936,U00600,2023-08-29,PL,iOS,4,147.31,589.24,0,Sports
TXN001450,SS014093,SEL0329,LST01256,U03262,2023-07-03,DE,Android,1,91.41,91.41,0,Home & Garden
TXN001451,SS009816,SEL0443,LST01442,U04131,2023-08-22,DE,Android,2,361.91,723.82,0,Electronics
TXN001452,SS016586,SEL0235,LST02661,U04538,2023-06-10,DE,Android,3,406.93,1220.79,0,Sports
TXN001453,SS012914,SEL0123,LST02933,U02883,2023-07-24,PL,iOS,1,469.38,469.38,0,Beauty
TXN001454,SS010319,SEL0461,LST02778,U04794,2023-07-15,PL,iOS,1,219.39,219.39,0,Beauty
TXN001455,SS018785,SEL0269,LST01285,U02121,2023-07-12,CZ,Android,1,82.46,82.46,0,Home & Garden
TXN001456,SS010175,SEL0464,LST00279,U01684,2023-07-14,DE,Android,3,86.78,260.34,0,Home & Garden
TXN001457,SS002666,SEL0455,LST01478,U02320,2023-06-22,DE,Android,2,201.46,402.92,0,Sports
TXN001458,SS009177,SEL0387,LST02389,U03452,2023-06-11,DE,Android,2,241.18,482.36,0,Home & Garden
TXN001459,SS004936,SEL0417,LST00610,U00591,2023-06-22,DE,Android,2,226.38,452.76,0,Sports
TXN001460,SS019206,SEL0292,LST02854,U04077,2023-06-15,DE,Android,4,284.59,1138.36,0,Beauty
TXN001461,SS011799,SEL0458,LST01660,U00150,2023-08-21,DE,Android,2,77.94,155.88,0,Electronics
TXN001462,SS003651,SEL0365,LST01731,U00670,2023-06-01,DE,iOS,3,295.23,885.69,0,Sports
TXN001463,SS019654,SEL0394,LST02595,U04986,2023-07-09,DE,Android,1,445.6,445.6,1,Fashion
TXN001464,SS003616,SEL0099,LST01760,U00805,2023-06-30,DE,Android,4,311.36,1245.44,0,Home & Garden
TXN001465,SS003318,SEL0394,LST01471,U00220,2023-08-23,DE,iOS,4,212.7,850.8,0,Fashion
TXN001466,SS013012,SEL0459,LST01728,U02679,2023-06-17,SK,iOS,2,138.47,276.94,0,Sports
TXN001467,SS007472,SEL0243,LST02022,U00385,2023-06-24,SK,Android,1,344.44,344.44,0,Sports
TXN001468,SS013002,SEL0107,LST01383,U04303,2023-06-03,DE,Android,4,228.56,914.24,0,Beauty
TXN001469,SS003211,SEL0386,LST01434,U04705,2023-06-16,CZ,Android,1,232.6,232.6,0,Beauty
TXN001470,SS007140,SEL0186,LST01340,U00490,2023-06-25,DE,Android,3,20.47,61.41,0,Electronics
TXN001471,SS013258,SEL0358,LST00932,U00826,2023-07-16,RO,Android,4,267.21,1068.84,0,Home & Garden
TXN001472,SS008418,SEL0378,LST02550,U03610,2023-06-12,DE,iOS,3,74.06,222.18,0,Electronics
TXN001473,SS002550,SEL0168,LST01725,U00849,2023-08-23,DE,iOS,1,269.89,269.89,0,Beauty
TXN001474,SS010041,SEL0265,LST00939,U01639,2023-07-06,DE,iOS,3,372.04,1116.12,1,Home & Garden
TXN001475,SS009201,SEL0298,LST00695,U04264,2023-08-16,CZ,Android,2,371.61,743.22,0,Beauty
TXN001476,SS001329,SEL0439,LST01771,U02412,2023-08-26,PL,Android,1,378.98,378.98,0,Home & Garden
TXN001477,SS008116,SEL0328,LST01182,U03367,2023-06-08,DE,Android,4,50.24,200.96,0,Beauty
TXN001478,SS007406,SEL0418,LST00649,U01828,2023-06-11,DE,iOS,3,126.99,380.97,0,Fashion
TXN001479,SS013063,SEL0474,LST01910,U02942,2023-06-16,DE,iOS,2,402.91,805.82,0,Electronics
TXN001480,SS003516,SEL0272,LST00582,U02582,2023-08-03,DE,Android,2,172.94,345.88,0,Electronics
TXN001481,SS019144,SEL0123,LST00862,U01683,2023-06-30,RO,iOS,3,79.23,237.69,0,Beauty
TXN001482,SS019684,SEL0450,LST02689,U02667,2023-07-27,DE,Android,1,224.06,224.06,0,Sports
TXN001483,SS009599,SEL0488,LST02646,U00244,2023-08-05,PL,iOS,1,47.01,47.01,0,Home & Garden
TXN001484,SS009618,SEL0066,LST01169,U04652,2023-07-23,CZ,Android,3,389.2,1167.6,0,Fashion
TXN001485,SS012808,SEL0334,LST01828,U00290,2023-07-13,RO,Android,1,354.53,354.53,0,Home & Garden
TXN001486,SS011471,SEL0064,LST02580,U00866,2023-07-23,CZ,iOS,1,390.04,390.04,1,Fashion
TXN001487,SS006876,SEL0193,LST00768,U01025,2023-08-12,DE,iOS,2,184.21,368.42,0,Home & Garden
TXN001488,SS008207,SEL0319,LST01707,U01208,2023-08-13,DE,iOS,2,114.66,229.32,1,Home & Garden
TXN001489,SS001634,SEL0311,LST01018,U01076,2023-08-27,PL,Android,2,30.11,60.22,0,Beauty
TXN001490,SS011952,SEL0049,LST01819,U04988,2023-08-06,RO,Android,4,274.96,1099.84,0,Sports
TXN001491,SS001298,SEL0412,LST02869,U01863,2023-08-23,SK,iOS,1,136.9,136.9,0,Home & Garden
TXN001492,SS017983,SEL0132,LST01642,U03332,2023-07-09,DE,Android,3,191.88,575.64,0,Sports
TXN001493,SS011534,SEL0190,LST01544,U00409,2023-08-12,DE,Android,4,375.38,1501.52,0,Sports
TXN001494,SS011156,SEL0299,LST01152,U02997,2023-08-04,PL,Android,2,373.44,746.88,0,Fashion
TXN001495,SS005526,SEL0143,LST00370,U04179,2023-06-01,DE,Android,4,263.75,1055.0,0,Sports
TXN001496,SS004494,SEL0351,LST02775,U00163,2023-07-31,RO,Android,4,336.28,1345.12,0,Beauty
TXN001497,SS016082,SEL0404,LST02240,U02478,2023-07-19,PL,iOS,4,346.45,1385.8,0,Home & Garden
TXN001498,SS016229,SEL0311,LST01359,U01080,2023-06-25,DE,iOS,3,498.22,1494.66,0,Beauty
TXN001499,SS013113,SEL0259,LST00813,U02229,2023-07-04,CZ,iOS,1,288.35,288.35,1,Beauty
TXN001500,SS007386,SEL0010,LST00103,U00908,2023-07-17,PL,iOS,1,490.83,490.83,0,Sports
TXN001501,SS000562,SEL0115,LST00488,U03287,2023-08-28,DE,Android,1,276.1,276.1,0,Home & Garden
TXN001502,SS015629,SEL0131,LST00092,U01161,2023-08-02,CZ,Android,1,186.11,186.11,0,Home & Garden
TXN001503,SS002822,SEL0052,LST02675,U04433,2023-08-06,DE,iOS,3,422.11,1266.33,0,Fashion
TXN001504,SS019229,SEL0033,LST00493,U02037,2023-06-09,SK,Android,2,143.53,287.06,1,Electronics
TXN001505,SS019849,SEL0231,LST02707,U03336,2023-06-22,DE,iOS,3,491.08,1473.24,0,Electronics
TXN001506,SS010757,SEL0138,LST01556,U04533,2023-07-23,PL,Android,1,417.72,417.72,0,Beauty
TXN001507,SS014510,SEL0473,LST00745,U04093,2023-07-07,CZ,Android,1,47.06,47.06,0,Fashion
TXN001508,SS006095,SEL0381,LST00891,U03879,2023-07-15,PL,Android,2,77.9,155.8,0,Beauty
TXN001509,SS012331,SEL0301,LST00063,U04881,2023-07-14,PL,Android,1,313.43,313.43,0,Fashion
TXN001510,SS002199,SEL0369,LST00336,U03496,2023-06-12,PL,Android,2,34.72,69.44,0,Electronics
TXN001511,SS018741,SEL0494,LST00590,U00897,2023-07-16,PL,iOS,2,298.94,597.88,1,Beauty
TXN001512,SS011288,SEL0483,LST00501,U00592,2023-06-29,DE,iOS,2,402.21,804.42,1,Sports
TXN001513,SS013609,SEL0491,LST01919,U04064,2023-06-19,RO,iOS,4,47.19,188.76,0,Fashion
TXN001514,SS004863,SEL0492,LST01615,U04636,2023-08-27,DE,Android,1,295.17,295.17,0,Home & Garden
TXN001515,SS004645,SEL0181,LST00215,U01993,2023-06-06,PL,iOS,1,330.07,330.07,0,Home & Garden
TXN001516,SS019686,SEL0425,LST00752,U01897,2023-08-17,PL,Android,3,332.68,998.04,0,Beauty
TXN001517,SS001969,SEL0064,LST02989,U02623,2023-07-07,PL,iOS,4,326.05,1304.2,0,Fashion
TXN001518,SS003944,SEL0131,LST02154,U04213,2023-07-04,CZ,Android,3,244.2,732.6,0,Home & Garden
TXN001519,SS003932,SEL0210,LST02771,U03831,2023-07-21,DE,iOS,1,403.49,403.49,0,Electronics
TXN001520,SS003677,SEL0286,LST01001,U00835,2023-07-03,PL,iOS,1,329.5,329.5,0,Sports
TXN001521,SS005535,SEL0073,LST02548,U00565,2023-08-01,DE,Android,3,405.54,1216.62,0,Home & Garden
TXN001522,SS014634,SEL0088,LST02184,U00384,2023-06-22,PL,Android,4,104.57,418.28,0,Electronics
TXN001523,SS006360,SEL0300,LST01779,U03399,2023-07-11,RO,iOS,4,161.57,646.28,0,Fashion
TXN001524,SS008617,SEL0039,LST00578,U04609,2023-06-02,CZ,Android,4,277.51,1110.04,0,Electronics
TXN001525,SS011587,SEL0334,LST01485,U00075,2023-06-13,PL,Android,1,162.72,162.72,0,Home & Garden
TXN001526,SS017308,SEL0472,LST00384,U00545,2023-08-09,DE,Android,2,426.73,853.46,0,Sports
TXN001527,SS002760,SEL0002,LST00740,U04260,2023-07-28,RO,Android,4,326.6,1306.4,1,Sports
TXN001528,SS001310,SEL0409,LST02411,U04057,2023-06-26,DE,Android,3,321.69,965.07,0,Beauty
TXN001529,SS005853,SEL0294,LST01833,U00657,2023-07-22,DE,iOS,4,295.65,1182.6,0,Sports
TXN001530,SS015196,SEL0228,LST00354,U01645,2023-06-30,CZ,iOS,1,356.7,356.7,0,Sports
TXN001531,SS003493,SEL0332,LST00512,U04878,2023-07-12,DE,Android,2,418.61,837.22,0,Electronics
TXN001532,SS009502,SEL0214,LST00783,U02918,2023-07-04,DE,Android,1,282.11,282.11,0,Sports
TXN001533,SS015516,SEL0377,LST01061,U00950,2023-08-13,PL,Android,4,194.89,779.56,0,Sports
TXN001534,SS015660,SEL0165,LST02494,U03697,2023-06-03,DE,Android,2,353.46,706.92,0,Home & Garden
TXN001535,SS007996,SEL0196,LST01352,U04305,2023-07-05,DE,iOS,2,145.8,291.6,1,Fashion
TXN001536,SS017172,SEL0072,LST00529,U01393,2023-07-26,SK,iOS,2,470.41,940.82,0,Home & Garden
TXN001537,SS011969,SEL0364,LST02581,U03265,2023-08-17,DE,iOS,4,325.26,1301.04,0,Electronics
TXN001538,SS011962,SEL0291,LST02665,U00437,2023-07-13,PL,Android,4,238.23,952.92,0,Fashion
TXN001539,SS010388,SEL0324,LST00769,U02413,2023-08-13,PL,iOS,3,247.85,743.55,0,Electronics
TXN001540,SS008582,SEL0194,LST01777,U02426,2023-06-06,PL,Android,3,468.25,1404.75,0,Fashion
TXN001541,SS017196,SEL0245,LST01972,U02498,2023-06-20,DE,Android,4,470.97,1883.88,1,Beauty
TXN001542,SS017221,SEL0215,LST00294,U00569,2023-06-14,PL,Android,2,232.3,464.6,0,Beauty
TXN001543,SS018986,SEL0286,LST00934,U03748,2023-08-28,RO,iOS,4,23.73,94.92,0,Sports
TXN001544,SS005295,SEL0152,LST01746,U04018,2023-08-03,RO,iOS,4,109.53,438.12,0,Home & Garden
TXN001545,SS007902,SEL0188,LST02986,U01052,2023-07-24,DE,Android,1,302.05,302.05,1,Sports
TXN001546,SS015352,SEL0071,LST00724,U00846,2023-08-19,DE,Android,2,424.5,849.0,0,Fashion
TXN001547,SS011771,SEL0113,LST00362,U04458,2023-06-17,PL,Android,1,314.07,314.07,0,Sports
TXN001548,SS009355,SEL0016,LST00918,U03128,2023-08-10,DE,Android,4,442.55,1770.2,0,Fashion
TXN001549,SS009477,SEL0264,LST00504,U02184,2023-08-03,CZ,Android,4,226.37,905.48,0,Electronics
TXN001550,SS019682,SEL0117,LST01047,U03802,2023-08-04,DE,Android,2,459.42,918.84,1,Fashion
TXN001551,SS017296,SEL0360,LST00789,U02730,2023-07-17,SK,Android,4,128.28,513.12,0,Electronics
TXN001552,SS009852,SEL0156,LST00088,U00982,2023-08-15,DE,Android,4,79.51,318.04,0,Electronics
